symbol,name,sector,sub_industry,price,market_cap,price_to_earnings,price_to_sales,price_to_book,dividend_yield,eps,ebitda,revenue,book_equity,net_income,shares_outstanding,ebitda_margin,net_margin,roe,payout_ratio,retention_ratio,earnings_yield,sustainable_growth,range_position,in_base,in_margin,in_returns,in_core,fail_reasons,priced_in_growth,growth_gap,in_screen
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,44.54,28848611328.0,17.000002,2.1028218,49.654404,0.0274,2.62,4639000064.0,13718999550.033197,580987968.9221524,1696977136.9411767,647701197.3057926,0.338144195360716,0.12369540000000002,2.920846950488594,0.4658000548,0.5341999452,0.0588235224913503,1.5603162808885942,0.04355850867478773,True,True,True,True,,0.06352941487889235,1.496786866009702,False
LDOS,Leidos,Industrials,Diversified Support Services,133.78,16788347904.0,12.479477,0.9520442,3.1772194,0.0124,10.72,2382000128.0,17634000505.438717,5283975007.83232,1345276495.2226043,125492210.37524293,0.13507996255672888,0.07628878624607566,0.2545955571695833,0.15474551479999998,0.8452544852,0.08013156320573371,0.2151980366095833,0.3266298755962959,True,True,True,True,,0.053940796557419825,0.1612572400521635,True
LEN,Lennar,Consumer Discretionary,Homebuilding,83.58,20134014976.0,13.100313,0.6150188,0.9312431,0.0242,6.38,2285495040.0,32737234985.337036,21620578961.605194,1536910930.209141,240895130.12682462,0.06981331932961565,0.046946876573342906,0.07108556108544888,0.3170275746,0.6829724254,0.07633405400313718,0.048549478065448876,0.05822077317186771,True,True,True,True,,0.055649675698588266,-0.007100197633139391,True
LLY,Lilly (Eli),Health Care,Pharmaceuticals,1160.08,1034491265024.0,38.9158,12.985354,30.526814,0.006,29.81,41706999808.0,79666004101.54395,33887953882.904385,26582808608.342045,891741315.2748086,0.5235231800359836,0.3336781969691745,0.7844323899290263,0.2334948,0.7665052,0.025696503733701994,0.6012715059290263,0.7716672407853942,True,True,True,True,,0.0784365733198341,0.5228349326091922,False
LIN,Linde plc,Materials,Industrial Gases,487.45,224704790528.0,31.448387,6.338819,5.749723,0.0131,15.5,13822000128.0,35448999336.94273,39080976688.44221,7145192846.823264,460980183.66601706,0.38991227923310023,0.20156261052415633,0.18283045804543172,0.4119738697,0.5880261303000001,0.031798133239711146,0.10750908674543172,0.6213065702530854,True,True,True,True,,0.07569084004212998,0.031818246703301745,True
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,24.73,6256741376.0,13.738889,0.45709682,0.9720148,0.0486,1.8,1403000064.0,13688000227.172876,6436878714.192418,455403739.458148,253002077.47674888,0.10249854184067149,0.033270290173877885,0.07074915591792029,0.6677100054,0.33228999459999997,0.07278608918086463,0.02350923663792029,0.2230576441102756,True,True,True,True,,0.05724625986861091,-0.033737023230690624,True
LMT,Lockheed Martin,Industrials,Aerospace & Defense,531.55,122676822016.0,20.081224,1.5929159,13.943392,0.0253,26.47,9680000000.0,77013998049.74011,8798205057.707623,6109031095.406867,230790747.8431004,0.12569143590945758,0.07932364570219169,0.6943497069700533,0.5080549672,0.4919450328,0.049797761331679784,0.34158188937005324,0.3701668302257113,True,True,True,True,,0.06759100740074409,0.27399088196930915,False
L,Loews Corporation,Financials,Multi-line Insurance,108.94,22270355456.0,13.334149,1.1913103,1.1649095,0.0023,8.17,3236999936.0,18694000594.135715,19117670047.329857,1670174445.341656,204427716.6880852,0.17315715379914146,0.08934280476409033,0.08736286807654542,0.0306685427,0.9693314573,0.07499541215566138,0.08468357622654542,0.5341566962562716,True,True,True,True,,0.05625206452995237,0.028431511696593047,True
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",120.07,13634418688.0,9.552109,1.2169738,2.8470821,0.0,12.57,2565969920.0,11203543320.324562,4788909560.423284,1427372723.4793038,113553915.94902974,0.22903199877355096,0.12740368673273925,0.29805795767196547,0.0,1.0,0.1046889226243126,0.29805795767196547,0.12859963797926605,True,True,True,True,,0.042889984819059326,0.25516797285290616,True
MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,387.0,108679184384.0,13.280714,0.7050406,5.740988,0.0104,29.14,15397000192.0,154145994406.56326,18930397413.128193,8183233676.872765,280824765.8501292,0.09988582740197642,0.05308755318863049,0.43228007168891674,0.13811942559999998,0.8618805744,0.07529715646312389,0.37257379648891675,0.978522672927264,True,True,True,True,,0.056116279591594244,0.3164575168973225,False
MKTX,MarketAxess,Financials,Financial Exchanges & Data,162.83,5730458624.0,19.247046,6.5865445,4.625195,0.0192,8.46,434956000.0,870025037.2558783,1238965843.3860626,297731867.34041643,35192892.12061659,0.49993503792934807,0.3422106888779709,0.24030674629239207,0.36954328319999996,0.6304567168,0.05195602483622681,0.15150300229239208,0.6200412749369412,True,True,True,True,,0.06661978882369793,0.08488321346869415,True
MLM,Martin Marietta Materials,Materials,Construction Materials,517.07,36721991680.0,33.575974,5.4907284,2.689291,0.0067,15.4,2126000000.0,6688000025.643228,13654897026.762817,1093698477.714816,71019381.66979325,0.31788277390078645,0.16353147032316706,0.0800956958091521,0.22495902580000002,0.7750409742,0.029783201523803895,0.0620774461091521,0.06962237896454126,True,True,True,True,,0.07659755931428824,-0.014520113205136145,True
MA,Mastercard,Financials,Transaction & Payment Processing Services,588.14,515216474112.0,32.33315,14.685644,91.95435,0.006,18.19,22200999936.0,35083001747.28463,5602959230.444237,15934620437.476248,876009919.5973748,0.632813580089917,0.4541977494474105,2.843965094647444,0.19399890000000003,0.8060011,0.030928010416553905,2.292238994647444,0.9016776075857037,True,True,True,True,,0.07608239531255073,2.2161565993348935,False
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,53.8,14464212992.0,8.951747,1.9583813,2.0676403,0.0354,6.01,1451500032.0,7385800197.336443,6995517059.71295,1615797771.039405,268851542.6022305,0.19652576474021835,0.2187708478252788,0.23097617705236756,0.31689184379999996,0.6831081562000001,0.11171003827521042,0.15778171043236758,0.32548024646611085,True,True,True,True,,0.039730482776155304,0.11805122765621227,True
MDT,Medtronic,Health Care,Health Care Equipment,92.18,117988630528.0,24.713137,3.244655,2.3857343,0.0318,3.73,10103000064.0,36363998800.48881,49455897300.88551,4774328399.538294,1279980804.1657624,0.27782973262732025,0.13129272239097414,0.0965370887556687,0.7858777566,0.21412224339999997,0.040464308517368715,0.020670738015668693,0.571471835251363,True,True,True,True,,0.07179106116718408,-0.05112032315151538,True
META,Meta Platforms,Communication Services,Interactive Media & Services,592.85,1510288916480.0,22.329567,6.616906,5.782774,0.0036,26.55,109654999040.0,228246995873.90237,261170316612.7537,67636283600.47905,2547505973.6526947,0.4804225291998154,0.2963293485704648,0.2589738529188676,0.0803864412,0.9196135588,0.04478367180160726,0.23815586651886758,0.2683152214090339,True,True,True,True,,0.06984734768927672,0.16830851882959086,True
MET,MetLife,Financials,Life & Health Insurance,96.42,61272682496.0,18.471264,0.77171564,2.2408664,0.0251,5.22,6040000000.0,79398005327.45454,27343300116.41926,3317189407.064094,635476897.9049989,0.07607244004543608,0.04177925369010579,0.12131635387811032,0.4636287264,0.5363712735999999,0.05413814669098985,0.06507060723811033,0.8657738095238094,True,True,True,True,,0.06563783398905457,-0.0005672267509442414,True
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,41.44,10602474496.0,25.11515,0.5969377,4.147318,0.0,1.65,2237483008.0,17761442267.76094,2556465285.758169,422154510.5791506,255851218.53281856,0.12597417339588965,0.02376803100868726,0.16513212144860773,0.0,1.0,0.03981660471866583,0.16513212144860773,0.5468749999999998,True,True,True,True,,0.07208252787660037,0.09304959357200736,True
MU,Micron Technology,Information Technology,Semiconductors,956.08,1079790206976.0,21.096205,11.961254,10.716584,0.0006,45.32,68222001152.0,90273996938.44809,100758805882.17291,51184097753.4854,1129393154.3134465,0.7557215085814368,0.5669860589908794,0.5079863416192627,0.012657723,0.987342277,0.04740189052959999,0.5015563912192627,0.7372593829656324,True,True,True,True,,0.06866914926168,0.43288724195758266,False
MSFT,Microsoft,Information Technology,Systems Software,496.82,3689159589888.0,27.693422,11.117317,8.340804,0.0073,17.94,194237005824.0,331839021041.4977,442302635320.0483,133214288962.98605,7425545650.110704,0.5853350374961176,0.40144250831286993,0.30118358070736073,0.2021619806,0.7978380194,0.03610965809859106,0.24029571150736073,0.7217876002346958,True,True,True,True,,0.07375065385563402,0.16654505765172672,True
MHK,Mohawk Industries,Consumer Discretionary,Home Furnishings,129.22,8753123328.0,17.115232,0.78309506,0.91535676,0.0,7.55,1504199936.0,11177599981.284521,9562526558.497257,511423008.2525925,67738146.78842285,0.13457271136188384,0.045754277224887785,0.05348199545293923,0.0,1.0,0.05842748728150457,0.05348199545293923,0.7225767850019945,True,True,True,True,,0.06370763072332294,-0.010225635270383712,True
MOH,Molina Healthcare,Health Care,Managed Health Care,202.62,10576763904.0,1266.375,0.2490467,2.526056,0.0,0.16,390000000.0,42468998400.70155,4187066281.9826636,8351999.924193071,52199999.526206695,0.009183169245487963,0.00019666109959530156,0.0019947140459974336,0.0,1.0,0.0007896555127825486,0.0019947140459974336,0.6586449164176695,True,True,True,True,,0.08964465501924784,-0.0876499409732504,False
MDLZ,Mondelez International,Consumer Staples,Packaged Foods & Meats,62.45,79705440256.0,22.875458,2.0089588,3.001971,0.0338,2.73,6080000000.0,39674999933.29878,26551036054.64543,3484321087.2518816,1276308090.5684547,0.1532451168297829,0.0878215776461169,0.13123107742804538,0.7731904803999998,0.22680951960000018,0.04371497173958222,0.029764457628045398,0.7281553398058251,True,True,True,True,,0.07032826271718799,-0.04056380508914259,True
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,1219.36,59923009536.0,74.62424,18.3074,15.382559,0.0065,16.34,1000281984.0,3273157823.393819,3895516314.0281143,802996634.1508989,49143000.866028085,0.30560151326978907,0.24532780803044224,0.20613354320258404,0.48505756,0.51494244,0.01340047148218863,0.10614690970258404,0.45306505997457297,True,True,True,True,,0.08396978783301512,0.022177121869568925,True
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,44.42,87021076480.0,41.129627,9.439363,9.292886,0.0,1.08,2933317120.0,9218956457.125338,9364268159.53623,2115775835.1733453,1959051699.2345788,0.3181832058370161,0.2295027474110761,0.22594141201426407,0.0,1.0,0.024313373909274693,0.22594141201426407,0.6995035275672851,True,True,True,True,,0.07905898174082639,0.14688243027343767,True
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,490.0,84858683392.0,31.051966,10.399348,28.052902,0.0083,15.78,4052999936.0,8160000356.945455,3024952049.2389703,2732795967.1954284,173180986.5142857,0.49669114690053345,0.33490145191836734,0.9034179027505054,0.2577313178,0.7422686822,0.03220408008948612,0.6705788161505054,0.6066390041493777,True,True,True,True,,0.07550816395973124,0.5950706521907742,False
MSI,Motorola Solutions,Information Technology,Communications Equipment,478.92,79258288128.0,37.799526,6.476938,29.663673,0.0099,12.67,3758000128.0,12236999663.729992,2671897311.165748,2096806378.0626407,165493794.63793534,0.30710143264435735,0.17134971281216066,0.7847630946483297,0.37421530740000003,0.6257846925999999,0.026455358196819715,0.49109273194832964,0.8824267473614289,True,True,True,True,,0.07809508881143112,0.4129976431368985,False
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,95.72,53505310720.0,27.906706,9.530693,4.487366,0.0119,3.43,3352999936.0,5614000022.873468,11923545064.07545,1917292266.7112412,558977337.233598,0.5972568440218498,0.3415198181153364,0.16079884168342906,0.3320898014,0.6679101986,0.03583368097976164,0.10739918628342907,0.7595087163232962,True,True,True,True,,0.07387484355910726,0.03352434272432181,True
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",180.77,35473268736.0,28.830942,5.1224937,26.225157,0.0114,6.27,1884000000.0,6924999973.352822,1352642759.621992,1230388864.1628587,196234268.60651657,0.27205776277972155,0.17767348287326434,0.909618457836029,0.32867273880000003,0.6713272612,0.03468495757093195,0.610651668036029,0.7547889399323915,True,True,True,True,,0.07439176909308062,0.5362598989429483,False
NFLX,Netflix,Communication Services,Movies & Entertainment,82.73,344482742272.0,26.015724,7.1217136,11.425218,0.0,3.18,14726931456.0,48370766029.119736,30151087031.512222,13241328664.631453,4163939831.6451106,0.30445933907960493,0.27374651575003023,0.43916586753457254,0.0,1.0,0.03843829216515366,0.43916586753457254,0.2863865000811294,True,True,True,True,,0.07270276852568085,0.3664630990088917,False
NEM,Newmont,Materials,Gold,125.16,131880132608.0,15.451852,5.1181793,3.7608175,0.0085,8.1,17057999872.0,25767001286.57079,35066879104.87547,8534907910.872482,1053692334.6756152,0.6620095090727638,0.33123403906999044,0.24338943318897954,0.131340742,0.868659258,0.06471716141210775,0.21142248443897954,0.8362166531932095,True,True,True,True,,0.06087727736455151,0.15054520707442803,True
NWSA,News Corp (Class A),Communication Services,Publishing,30.65,16457078784.0,29.757282,1.8228931,1.953598,0.0065,1.03,1338000000.0,9027999932.634558,8423984250.598127,553043756.8522024,536935686.2642741,0.14820558373769768,0.06125872407830344,0.06565109004243062,0.193422333,0.806577667,0.03360521972403259,0.052952703042430625,0.8932346723044395,True,True,True,True,,0.07487765112418533,-0.021924948081754707,True
NEE,NextEra Energy,Utilities,Multi-Utilities,83.1,173344784384.0,18.674158,6.039888,3.0341754,0.0301,4.45,14593000448.0,28699999798.67176,57130772460.94606,9282602773.872444,2085978151.4320097,0.5084669181313153,0.32343563898916977,0.1624799040470794,0.5620921557999999,0.43790784420000006,0.053549937833877174,0.0711512245070794,0.46967129786513034,True,True,True,True,,0.06590252797475527,0.00524869653232414,True
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",38.24,56728993792.0,18.123224,1.2226603,3.8148444,0.043,2.11,4928999936.0,46398000975.41402,14870591784.031872,3130182450.343096,1483498791.631799,0.10623302367297771,0.06746373517259414,0.21049479938006616,0.7792986319999999,0.22070136800000006,0.05517782045843499,0.046456490180066166,0.006923076923077003,True,True,True,True,,0.06516998079370426,-0.01871349061363809,True
NI,NiSource,Utilities,Multi-Utilities,41.15,19733899264.0,21.888298,2.867674,2.0607972,0.0293,1.88,3025999872.0,6881500220.736387,9575856985.830532,901573040.4938031,479560127.9222357,0.4397296773865668,0.13101402478736332,0.09415063702074963,0.6413271314,0.3586728686,0.045686512491743304,0.033769279060749634,0.2509293680297394,True,True,True,True,,0.06944106937871551,-0.03567179031796588,True
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,316.63,17636091904.0,32.08004,5.918559,5.3948646,0.012,9.87,957891008.0,2979794896.6969833,3269051813.4597855,549752793.7734263,55699371.2029814,0.3214620607149152,0.18449350134226064,0.1681688863230844,0.38496048,0.6150395200000001,0.031172030957567386,0.1034305111230844,0.8106424181190536,True,True,True,True,,0.07597258606909467,0.027457925053989737,True
NSC,Norfolk Southern Railway,Industrials,Rail Transportation,330.06,74134241280.0,28.162115,5.9118214,4.561234,0.0162,11.72,5663000064.0,12540000156.297009,16253110732.753462,2632410191.4851847,224608378.11307034,0.4515948958067838,0.20992106528509968,0.16196347468931221,0.45622626299999997,0.543773737,0.03550869670122432,0.08807148388931221,0.6841872302755337,True,True,True,True,,0.07402108648444905,0.014050397404863163,True
NOC,Northrop Grumman,Industrials,Aerospace & Defense,523.82,74415456256.0,16.946619,1.7349495,4.1610003,0.0185,30.91,7255000064.0,42892001326.839775,17884030495.26336,4391168250.301554,142063029.77358633,0.16914575770704748,0.10237732244855102,0.24553572013390995,0.31351245149999996,0.6864875485,0.05900882057949141,0.16855721458390996,0.1518747033697202,True,True,True,True,,0.06344603073922886,0.1051111838446811,True
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",15.57,7149554688.0,9.436363,0.7040909,2.7788684,0.0,1.65,2594191872.0,10154306337.434557,2572829533.057413,757659938.034682,459187841.23314065,0.25547701495239816,0.07461464258188823,0.294485110418071,0.0,1.0,0.10597303219471316,0.294485110418071,0.08221343873517793,True,True,True,True,,0.04231213551237908,0.25217297490569196,True
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,111.09,23352281088.0,28.929688,0.70497453,5.5561666,0.0174,3.84,3252999936.0,33124999690.41435,4202948321.9599643,807208203.9600323,210210469.78125843,0.09820377257064088,0.024368549781258436,0.19205760532225583,0.5033765711999999,0.4966234288000001,0.034566567050429306,0.09538030648225583,0.03369272237196765,True,True,True,True,,0.07444504482730681,0.020935261654949022,True
NUE,Nucor,Materials,Steel,263.97,59888373760.0,21.083864,1.6589117,2.7087739,0.0089,12.52,5680999936.0,36101001493.93123,22109033817.846516,2840483537.808084,226875681.93355304,0.15736405365250064,0.07868157170890631,0.1284761607265158,0.1876463896,0.8123536104,0.04742963623745629,0.1043680730165158,0.8915249680758116,True,True,True,True,,0.06865666369314466,0.035711409323371135,True
NVDA,Nvidia,Information Technology,Semiconductors,224.41,5418828431360.0,27.467564,17.885693,23.664454,0.0046,8.17,201266003968.0,302970001294.3306,228985990184.2654,197280995874.5653,24147000719.041042,0.6643100079485204,0.6511568638206854,0.8615417806981355,0.1263507944,0.8736492056,0.03640657759093598,0.7526852922981355,0.8326203946460605,True,True,True,True,,0.07361704008407881,0.6790682522140568,False
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,6326.95,16944540672.0,16.3133,1.7593137,4.996628,0.0,387.84,1536605952.0,9631335600.92211,3391195156.413485,1038694893.1520685,2678153.0867163483,0.15954235379908105,0.10784536394439659,0.30629167611703334,0.0,1.0,0.06129967572471541,0.30629167611703334,0.2649561956455487,True,True,True,True,,0.06241514592387806,0.24387653019315528,True
NXPI,NXP Semiconductors,Information Technology,Semiconductors,228.5,57619513344.0,19.496586,4.3700805,5.056764,0.0182,11.72,5068000256.0,13185000446.559278,11394542704.38565,2955364097.994223,252164172.18380743,0.38437619145644636,0.22414592323851204,0.2593666398824902,0.35483786520000005,0.6451621348,0.05129103115796786,0.1673335350824902,0.28990124243389614,True,True,True,True,,0.06691903597891447,0.10041449910357572,True
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,60.91,60887912448.0,17.96755,2.544843,1.8198929,0.0184,3.39,13717999616.0,23925999540.246685,33456865757.320118,3388770697.7297654,999637373.9615827,0.5733511610632825,0.14163549121654903,0.10128776043478382,0.33060291999999997,0.66939708,0.05565589075861762,0.06780173107478382,0.7717277486910993,True,True,True,True,,0.06495484915862207,0.002846881916161753,True
ODFL,Old Dominion,Industrials,Cargo Ground Transportation,187.61,39016931328.0,35.940613,6.964192,8.559631,0.0062,5.22,1793243008.0,5602506554.672818,4558249219.855389,1085594486.0730236,207968292.35115397,0.3200786987931911,0.19376942721603319,0.23816040644604475,0.2228318006,0.7771681994,0.027823676797054074,0.18509069424604477,0.48881129979368365,True,True,True,True,,0.07747934544132566,0.1076113488047191,True
ON,ON Semiconductor,Information Technology,Semiconductors,72.34,28163307520.0,47.281044,4.544081,3.9012027,0.0,1.53,2089900032.0,6197800505.756829,7219134632.507048,595657457.9153996,389318599.94470555,0.3372002745262284,0.09610787849046172,0.08251092552017252,0.0,1.0,0.021150125196051084,0.08251092552017252,0.3074369189907039,True,True,True,True,,0.08048244366177701,0.002028481858395506,True
OKE,ONEOK,Energy,Oil & Gas Storage & Transportation,96.01,60521791488.0,16.582039,1.5374128,2.6385796,0.0447,5.79,7670000128.0,39365999481.7267,22937261960.184944,3649840357.4161024,630369664.493282,0.19483819105267064,0.09271555163003854,0.15912274720859115,0.7412171433,0.2587828567,0.0603062144528788,0.04117823908859117,0.8928272397432322,True,True,True,True,,0.06286220349620453,-0.02168396440761336,True
ORCL,Oracle Corporation,Information Technology,Application Software,145.75,419828662272.0,24.210964,6.232888,11.177147,0.0142,6.02,30493999104.0,67357004052.0542,37561343898.581635,17340435999.159107,2880471096.205832,0.4527220225001979,0.257440725626072,0.4616564214460853,0.34379568880000005,0.6562043112,0.041303601128810895,0.30294093404608535,0.13515266845428595,True,True,True,True,,0.07141337949203509,0.23152755455405027,False
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,122.13,64284950528.0,25.711578,2.3110948,3.163416,0.0114,4.75,3271600128.0,27815799909.20321,20321371115.275387,2500233480.7827725,526364943.32268894,0.11761661137480177,0.08988537050683697,0.12303468888607304,0.2931119892,0.7068880108,0.038892984320137804,0.08697174648607303,0.6358799744626514,True,True,True,True,,0.07249815705593798,0.014473589430135048,True
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,233.54,20808015872.0,29.750319,2.182369,4.436382,0.0262,7.85,2000099968.0,9534600185.394861,4690312031.74118,699421617.689475,89098295.24706689,0.2097728199514607,0.07335615590477007,0.14912048506101733,0.7794583578000001,0.22054164219999994,0.03361308495549241,0.03288727666101732,0.6139018691588782,True,True,True,True,,0.07487411177002841,-0.04198683510901109,True
PLTR,Palantir Technologies,Information Technology,Internet Services & Infrastructure,169.46,407222288384.0,144.83762,66.15111,41.656837,0.0,1.17,2662629888.0,6155940367.198675,9775641112.262075,2811578410.2990675,2403058470.3410835,0.4325301626031926,0.4567260633777883,0.28761061525313664,0.0,1.0,0.006904283569420707,0.28761061525313664,0.6237271379139891,True,True,True,True,,0.08689307239376068,0.20071754285937596,False
PANW,Palo Alto Networks,Information Technology,Systems Software,328.48,267711201280.0,283.17242,25.240297,9.652092,0.0,1.16,1483500032.0,10606499649.3504,27736080559.530514,945400004.5202141,815000003.8967364,0.13986707029126783,0.08913402496346808,0.034085565253847816,0.0,1.0,0.0035314173604901215,0.034085565253847816,0.728510277274305,True,True,True,True,,0.08841086218777944,-0.05432529693393162,False
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,949.38,119666950144.0,33.346684,5.5661635,7.771802,0.0084,28.47,5664000000.0,21499000189.987232,15397580914.181807,3588571563.125071,126047473.23937728,0.263454111816693,0.1669180674176831,0.23306071452261937,0.28011214560000003,0.7198878544,0.029987989210561384,0.1677775777226194,0.6084978027407233,True,True,True,True,,0.07650540485524737,0.09127217286737202,True
PAYX,Paychex,Industrials,Human Resource & Employment Services,124.0,44104671232.0,25.726141,11.115088,11.805027,0.0379,4.82,1608000000.0,3968000184.2540517,3736092364.041183,1714391252.727742,355682832.516129,0.4052419166664655,0.4320542270967742,0.45887282511590066,0.9750207439,0.024979256099999958,0.03887096786105619,0.011462301815900576,0.7309442548350399,True,True,True,True,,0.07250806446252471,-0.06104576264662413,False
PAYC,Paycom,Industrials,Human Resource & Employment Services,236.25,10648170496.0,25.0,4.9741535,17.98219,0.0063,9.45,735100032.0,2140700019.8124163,592150928.0015393,425926819.84,45071621.14708995,0.3433923600675329,0.19896613999999999,0.7192875999999999,0.1575,0.8425,0.04,0.605999803,0.9491978609625669,True,True,True,True,,0.072,0.533999803,False
PYPL,PayPal,Financials,Transaction & Payment Processing Services,54.67,46768041984.0,10.334594,1.3703717,2.37768,0.0107,5.29,6456000000.0,34127997523.59159,19669611547.390736,4525387636.644595,855460800.8779953,0.18917019656770587,0.1326004443570514,0.2300699959766199,0.11058015579999998,0.8894198442,0.09676238853698559,0.20462881997661989,0.39774260826892405,True,True,True,True,,0.046456925158356484,0.1581718948182634,True
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,59.84,9550464000.0,15.583334,2.3805933,2.547901,0.0175,3.84,1034800000.0,4011799915.59247,3748365419.2215476,612864000.0,159600000.0,0.25793908514183184,0.15276534545454545,0.16350166145447437,0.272708345,0.7272916549999999,0.06417112024936383,0.11891339395447435,0.03975155279503109,True,True,True,True,,0.061122995887786274,0.05779039806668808,True
PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,140.52,191950323712.0,18.32073,1.9808296,8.686407,0.0423,7.67,18882000896.0,96904006135.61105,22097781477.65814,10477220202.612013,1366000026.4161685,0.19485263457091576,0.10811957751209793,0.47412996097862914,0.7749668789999999,0.22503312100000006,0.05458297786169001,0.10669494487862916,0.17986754966887472,True,True,True,True,,0.06543765996223949,0.041257284916389664,False
PCG,PG&E Corporation,Utilities,Multi-Utilities,13.33,29357551616.0,10.098484,1.13626,0.9082857,0.0142,1.32,10453000192.0,25837001756.640205,32321935285.340286,2907124391.081771,2202366962.9407353,0.40457481446404825,0.11251786946736686,0.08994277754958072,0.1433984728,0.8566015272,0.09902476450920752,0.07704512060958071,0.11263318112633183,True,True,True,True,,0.04543885597085661,0.0316062646387241,True
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,256.09,102675447808.0,14.617008,0.674755,3.2433698,0.0202,17.52,9925000192.0,152167005517.55823,31657027764.148262,7024381450.256394,400935014.2840408,0.06522439051910485,0.04616231637315006,0.22189012963528515,0.2952635616,0.7047364384,0.06841345369722723,0.15637405967528514,0.9819327412130869,True,True,True,True,,0.05921394583624774,0.0971601138390374,True
PNW,Pinnacle West,Utilities,Multi-Utilities,97.38,11802185728.0,18.763004,2.1248913,1.677606,0.0373,5.19,2149111040.0,5554253870.774472,7035135620.640366,629013595.4849045,121197224.56356542,0.38693064631205504,0.11324898179297598,0.08941030977768805,0.6998600492,0.3001399508,0.05329636981370361,0.02683560597768805,0.46671826625387,True,True,True,True,,0.06601663358383338,-0.03918102760614532,True
POOL,Pool Corporation,Consumer Discretionary,Distributors,182.99,6649993728.0,16.80349,1.2327833,5.2777457,0.0285,10.89,642593024.0,5394292515.156557,1260006469.807744,395750760.68593913,36340749.37428275,0.11912461591478048,0.07336472013224767,0.31408628207592587,0.478899465,0.521100535,0.05951144672922113,0.16367052962592588,0.06306967639322203,True,True,True,True,,0.06321984897185048,0.10045068065407539,True
PPG,PPG Industries,Materials,Specialty Chemicals,111.31,24744212480.0,15.969871,1.506864,2.930753,0.027,6.97,2697999872.0,16420999161.171812,8442953902.973058,1549430967.4386847,222299995.32836223,0.1643018092577181,0.09435668026233042,0.18351763768160684,0.431186517,0.568813483,0.06261791344463584,0.10438730668160683,0.44755244755244755,True,True,True,True,,0.06182193894991387,0.042565367731692956,True
PPL,PPL Corporation,Utilities,Electric Utilities,34.54,25992898560.0,20.43787,2.7657905,1.7272592,0.0331,1.69,3759000064.0,9397999797.8878,15048638073.544493,1271800769.1488128,752544833.8158656,0.39997873428820835,0.13532675,0.0845126816052749,0.6764934969999999,0.32350650300000006,0.04892877780316637,0.027340402085274915,0.19740634005763658,True,True,True,True,,0.06798204998857513,-0.040641647903300215,True
PFG,Principal Financial Group,Financials,Life & Health Insurance,111.31,23831986176.0,15.856125,1.5186186,1.9675115,0.0307,7.02,2151500032.0,15693200502.087885,12112755720.106337,1503014490.661396,214104628.29934418,0.1370975940639869,0.09577488610187763,0.12408526673446381,0.4867830375,0.5132169625,0.06306711128980126,0.06368266368446382,0.8630844742960476,True,True,True,True,,0.06161979991958943,0.002062863764874391,True
PG,Procter & Gamble,Consumer Staples,Personal Care Products,147.64,342919348224.0,22.302114,3.9401526,6.433956,0.0298,6.62,24752001024.0,87031996736.37006,53298367011.524475,15376091067.751831,2322672366.7298837,0.2844011622412463,0.17667170287185047,0.288490857862174,0.6646029971999999,0.33539700280000007,0.044838798689666816,0.09675896906217399,0.33817077286533864,True,True,True,True,,0.06982254058964993,0.02693642847252406,True
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,221.38,128643923968.0,11.063468,1.4133744,3.7462983,0.0018,20.01,15397999616.0,91018999613.97348,34338943048.929127,11627811539.433012,581100026.9581715,0.16917346577423883,0.12775147594181951,0.33861880379642256,0.0199142424,0.9800857576,0.09038757105818898,0.3318754668564226,0.5307603496618835,True,True,True,True,,0.04932559302381495,0.28254987383260766,True
